name,name_en,railway,ele,operator_t,layer,addr_full,addr_city,source,name_hi,name_ta,osm_id,osm_type,geometry
Gola Road,,station,,,,,,,,,797801242,nodes,POINT (85.7091202 23.5321449)
Tilaiya Junction Railway Station,,station,,,,,,,,,806415298,nodes,POINT (85.4036672 24.8226273)
Rajgir,,station,,,,,,,राजगीर,,806415701,nodes,POINT (85.4150197 25.0327006)
Sheikpura,,station,,,,,,,,,806415741,nodes,POINT (85.8533528 25.1319807)
Fungo Halt,,station,,,,,,,,,806482773,nodes,POINT (86.6043756 25.6186921)
Agasod,,station,,,,,,,,,806524070,nodes,POINT (78.2176203 24.2339629)
Karjara,,station,,,,,,,,,806842027,nodes,POINT (85.1532254 24.8089492)
Damoy,,station,,,,,,,,,907773782,nodes,POINT (80.9977879 23.9712895)
Izatnagar Junction,,station,,,,,,,,,927997930,nodes,POINT (79.4214106 28.388852)
Kheta Sarai,,station,,,,,,,,,1016467527,nodes,POINT (82.6891591 25.9660156)
Mihrawan,,station,,,,,,,,,1016478360,nodes,POINT (82.6939154 25.8707373)
Harpalganj,,station,,,,,,,,,1018330916,nodes,POINT (82.4050406 25.9471778)
Sri Krishna Nagar,,station,,,,,,,,,1018354064,nodes,POINT (82.4490253 25.8835934)
Sathiaon,,station,,,,,,,,,1020068976,nodes,POINT (83.2873451 26.0344068)
Khurahat,,station,,,,,,,,,1020320014,nodes,POINT (83.4553541 25.9852592)
Chanpatia,,station,,,,,,,,,1072024449,nodes,POINT (84.5308337 26.9421299)
Bapudham Motihari,,station,,,,,,,,,1072028459,nodes,POINT (84.9051074 26.6540761)
Kundwa Chainpur,,station,,,,,,,,,1076983324,nodes,POINT (85.1853442 26.7710186)
Ghorasahan,,station,,,,,,,,,1076984934,nodes,POINT (85.1272683 26.8207345)
Chauradano,,station,,,,,,,,,1077080270,nodes,POINT (85.0175744 26.8508339)
Jogiara,,station,,,,,,,,,1079058549,nodes,POINT (85.7459393 26.406998)
Rajanagar,,station,,,,,,,,,1079993471,nodes,POINT (86.1533862 26.4017708)
Pandaul,,station,,,,,,,,,1079994376,nodes,POINT (86.0892631 26.2687155)
Purnia Court,,station,,,,,,,पूर्णियाँं कोर्ट,,1079997616,nodes,POINT (87.4751921 25.7953846)
Bikramganj,,station,,,,,,,,,1116597632,nodes,POINT (84.2756203 25.2203109)
Garhani,,station,,,,,,,,,1116739992,nodes,POINT (84.5701054 25.4116808)
Udwant Nagar Halt,,station,,,,,,,,,1116740418,nodes,POINT (84.6256485 25.5174884)
Semraon,,station,,,,,,,,,1116741202,nodes,POINT (84.5262612 25.3944541)
Wena,,station,,,,,,Bing Map,,,1123443224,nodes,POINT (85.5322009 25.3263216)
Sadisopur,,station,,,,,,,,,1124645587,nodes,POINT (84.91709 25.5664998)
Patel Halt,,station,,,,,,,,,1124646857,nodes,POINT (84.8957633 25.5638202)
Raghunathpur Railway Station,,station,,,,,,,,,1126256625,nodes,POINT (84.3059563 25.5651559)
Siwan Junction,,station,,,,,,,,,1147538879,nodes,POINT (84.3592004 26.2106226)
Pakhruli,,station,,,,,,,,,1150464437,nodes,POINT (82.1232637 26.2052761)
Rauzagaon,,station,,,,,,,,,1151062015,nodes,POINT (81.7053471 26.7863935)
Bani,,station,,,,,,,,,1151626026,nodes,POINT (81.6109566 26.2332151)
Jais,,station,,,,,,,,,1151627262,nodes,POINT (81.519591 26.26203)
Teghra,,station,,,,,,,,,1156483642,nodes,POINT (85.9417046 25.5105069)
New Barauni Junction,,station,,,,,,,,,1156769915,nodes,POINT (86.0066376 25.4564458)
Bishnathganj,,station,,,,,,,,,1164023993,nodes,POINT (81.9348733 25.8015219)
Sirsaul,,station,,,,,,,,,1168873929,nodes,POINT (80.464136 26.2958321)
Takia,,station,,,,,,,,,1182624571,nodes,POINT (80.7816027 26.3112672)
Bhadri,,station,,,,,,,,,1182793272,nodes,POINT (81.5678613 25.6770497)
Ram Chaura Road,,station,,,,,,,,,1182798241,nodes,POINT (81.6883543 25.6088888)
Bansdih Road,,station,,,,,,,,,1183404382,nodes,POINT (84.2148223 25.8113577)
Gauri Bazar,,station,,,,,,,,,1186783319,nodes,POINT (83.6680744 26.5948552)
Mauhari,,station,,,,,,,,,6237834304,nodes,POINT (81.7698294 23.1189104)
Udalkachar,,station,,,,,,,,,6239266677,nodes,POINT (82.2657376 23.2897066)
Paradol,,station,,,,,,,,,6239266877,nodes,POINT (82.2647345 23.1867994)
Boridand Junction,,station,,,,,,,,,6239267004,nodes,POINT (82.1778578 23.2672953)
Baikunthpur Rd,,station,,,,,,,,,6239616471,nodes,POINT (82.5292861 23.3167696)
Nagar,,station,,,,,,,,,6239616506,nodes,POINT (82.4523067 23.3136068)
Chandikhole Road,,station,,,,,,,,,6299752059,nodes,POINT (86.1465668 20.7073982)
Rangtong,,station,,,,,,,,,7366464795,nodes,POINT (88.3425232 26.8364076)
Dronagiri,,station,,,,,,,,,7555912827,nodes,POINT (72.9647315 18.8813327)
Raniganj,,station,,,,,,indiarailinfo.com,,,7572622429,nodes,POINT (87.1193786 23.6030452)
Nautanwa,,station,,,,,,,नौतनवाँ,,7603765401,nodes,POINT (83.420198 27.4247284)
Barhni,Barhni,station,,,,,,,बढ़नी,,7603765404,nodes,POINT (82.7916397 27.4956455)
Purniya Junction,,station,,,,,,,पूर्णियाँ जंक्शन,,7629243508,nodes,POINT (87.519249 25.789397)
Bhagwangola,,station,,,,,,,,,7630622293,nodes,POINT (88.3075402 24.3350922)
Ratnagiri Road,,station,,,,,,,,,7797873064,nodes,POINT (86.2068576 20.6370063)
Lalitgiri,,station,,,,,,,,,7797873085,nodes,POINT (86.2873466 20.5976269)
Nuagaon,,station,,,,,,,,,7797873361,nodes,POINT (86.5606195 20.3645486)
Badmal,,station,,,,,,,,,7834949641,nodes,POINT (83.2716619 20.3849529)
Khariar Road,Khariar Road,station,,,,,,,खरियार रोड़,,7837993786,nodes,POINT (82.5109747 20.9013244)
Harinsing,,station,,,,,,,,,7884720700,nodes,POINT (87.5740797 24.2393914)
Uren,,station,,,,,,,,,7991069796,nodes,POINT (86.2244983 25.1711114)
Khaliapali,,station,,,,,,,खलियापाल्लि,,8505135187,nodes,POINT (83.5359621 20.949141)
Rupra Road,,station,,,,,,MaxarPremium,रुप्रा रोड,,8857903845,nodes,POINT (83.3317649 20.0848229)
Kechobahal,,station,,,,,,MaxarPremium,,,8958120508,nodes,POINT (83.8722119 21.9204996)
,,station,,,,,,MaxarPremium,,,8958141870,nodes,POINT (83.8844696 21.8494748)
,,station,,,,,,MaxarPremium,,,8973941178,nodes,POINT (83.4664351 21.8474529)
Tulsitanr,,station,,,,,,,,,8999697043,nodes,POINT (86.6144068 24.5689957)
Handapa,,station,,,,,,,,,8999697054,nodes,POINT (84.684665 20.943324)
Chamagram,,station,,,,,,,,,8999697075,nodes,POINT (87.963345 24.821334)
Saragipali,,station,,,,,,,,,8999697097,nodes,POINT (84.5638947 20.9842554)
Goaldih,,station,,,,,,,,,8999697098,nodes,POINT (85.5470536 21.7267316)
Magardharra Ph,,station,,,,,,,,,8999711325,nodes,POINT (80.1253662 21.965479)
Bhoma,,station,,,,,,,,,8999711332,nodes,POINT (79.689457 22.171372)
Chicholi,,station,,,,,,,,,8999711335,nodes,POINT (79.7063101 21.4663051)
Charmal,,station,,,,,,,,,8999711336,nodes,POINT (84.204417 21.095391)
Jujumura,,station,,,,,,,,,8999711337,nodes,POINT (84.1343642 21.241612)
Dongri Buzurg,,station,,,,,,,,,8999711338,nodes,POINT (79.6939813 21.5502377)
Deogan Road,,station,,,,,,,,,8999711342,nodes,POINT (83.430063 20.554779)
Sansartali,,station,,,,,,,,,9001314323,nodes,POINT (83.479773 19.529222)
Katoriya,,station,,,,,,,,,9004353349,nodes,POINT (86.7292142 24.7407247)
Lahabon,,station,,,,,,,,,9133762964,nodes,POINT (86.6004825 24.6406835)
Telwa Bazar Halt,,station,,,,,,,,,9133762965,nodes,POINT (86.5572131 24.6944681)
Pandabeswar,,station,,,,,,,,,9269591685,nodes,POINT (87.277177 23.7121687)
Kachujor,,station,,,,,,,,,9270515211,nodes,POINT (87.4639767 23.841759)
Chunbhati,,station,,,,,,,,,9685712194,nodes,POINT (88.3412109 26.8435299)
Ashti,,station,,,,,,,,,9694819646,nodes,POINT (75.1818962 18.8378043)
Dhanpatdih,,station,,,,,,Esri World Imagery,,,9721516155,nodes,POINT (86.9150667 24.417131)
Kungalagunta,,station,,,,,,,,,9871314187,nodes,POINT (79.9051837 16.2938337)
Murliganj,,station,,,,,,,मुरलीगंज,,1359765235,nodes,POINT (86.9994892 25.8887655)
Budhma Station,,station,,,,,,,,,1359765765,nodes,POINT (86.8646208 25.9010117)
Kopa Samhota,,station,,,,,,,,,1458097873,nodes,POINT (84.6524582 25.8522429)
Girimaidan,,station,,,,,,,,,1467952239,nodes,POINT (87.3069565 22.3409156)
Meralgram,,station,,,,,,,,,1478941248,nodes,POINT (83.7098728 24.197401)
Dhanwar,,station,,,,,,,,,1478953855,nodes,POINT (85.9653565 24.4236196)
Tharwai,,station,,,,,,,,,1490143530,nodes,POINT (81.9145831 25.5392504)
Sonbhadra,,station,,,,,,,,,1496087547,nodes,POINT (83.0780843 24.683185)
Indrabil,,station,,,,,,,,,1627261080,nodes,POINT (86.781739 23.4452443)
Mahroi,,station,,,,,,,,,1678725387,nodes,POINT (80.9187709 23.9508929)
Begu Sarai,,station,,,,,,,बेगूसराय,,1680631596,nodes,POINT (86.1345112 25.4251083)
Garhpura,,station,,,,,,,,,1680634430,nodes,POINT (86.2071516 25.6593071)
Salauna,,station,,,,,,,,,1680698576,nodes,POINT (86.2611787 25.6023987)
Biraul,,station,,,,,,,,,1680699252,nodes,POINT (86.2331929 25.9385127)
Bithan,,station,,,,,,,,,1680702106,nodes,POINT (86.2809896 25.6984767)
Panchgachia,,station,,,,,,,,,1772767721,nodes,POINT (86.5991151 25.9702107)
Tharbitia,,station,,,,,,,,,1773471703,nodes,POINT (86.6579845 26.2190808)
Raghopur,,station,,,,,,,,,1773473200,nodes,POINT (86.8388854 26.3000479)
Koparia,,station,,,,,,,,,1774717292,nodes,POINT (86.598602 25.6622171)
Naya Nagar,,station,,,,,,,,,1779364154,nodes,POINT (86.1115089 25.750418)
Vidyapatidham,,station,,,,,,,,,1779466730,nodes,POINT (85.8022846 25.6018114)
Shahpur Patori,,station,,,,,,,,,1780319800,nodes,POINT (85.5813874 25.6392929)
Kharpokhra,,station,,,,,,,,,1780337020,nodes,POINT (84.1528658 27.1425268)
Bakaspur,,station,,,,,,,,,1863413510,nodes,POINT (84.9537902 22.979494)
Janakinagar,,station,,,,,,,जानकीनगर,,1865958536,nodes,POINT (87.1194682 25.8820536)
Parsa,,station,,,,,,,,,2038597515,nodes,POINT (82.8892396 27.4442274)
Mahwal,,station,,,,,,,,,2048726573,nodes,POINT (85.1258528 26.3020486)
Mehsi,,station,,,,,,,,,2048726578,nodes,POINT (85.095953 26.3555801)
Pipra,,station,,,,,,,,,2048726615,nodes,POINT (84.9860789 26.4902965)
Maijapur,,station,,,,,,bing,मैजापुर,,2070579341,nodes,POINT (81.8060051 27.1439488)
Mahdeiya,,station,,,,,,,,,2074505051,nodes,POINT (82.5883162 24.2095193)
Rasra,,station,,,,,,,,,2077500595,nodes,POINT (83.8577938 25.8618553)
Karota Patri Halt,,station,,,,,,,,,2082498646,nodes,POINT (86.0373825 25.1526472)
Badla Ghat,,station,,,,,,,,,2088322614,nodes,POINT (86.586774 25.5531936)
Sarsi,,station,,,,,,,,,2088344341,nodes,POINT (87.285218 25.863316)
Oro Jagdishpur,,station,,,,,,,,,2161261840,nodes,POINT (85.4135305 24.9039357)
Jethian,,station,,,,,,,,,2161262091,nodes,POINT (85.314193 24.9293901)
Islampur,,station,,,,,,,,,2161263301,nodes,POINT (85.2171487 25.1374471)
Baragopal,,station,,,,,,,,,2163409015,nodes,POINT (84.9082735 25.7652373)
Khairah,,station,,,,,,,,,2163409712,nodes,POINT (84.7606669 25.861449)
Natesar,,station,,,,,,,,,2163606527,nodes,POINT (85.2720925 24.9641964)
Karagola Road,,station,,,,,,,,,2165989453,nodes,POINT (87.3757928 25.4979918)
Bakhri,,station,,,,,,,,,2165989496,nodes,POINT (87.3109171 25.5005349)
Semapur,,station,,,,,,,,,2165989787,nodes,POINT (87.4698974 25.5250109)
Kakori,,station,,,,,,,काकोरी,,2240084487,nodes,POINT (80.8001979 26.883972)
Itaunja,,station,,,,,,,,,2240232330,nodes,POINT (80.8929942 27.0777934)
Barabanki Junction,,station,,,,,,,,,2242712141,nodes,POINT (81.1787492 26.9340514)
Bindaura,,station,,,,,,,,,2272691383,nodes,POINT (81.325544 27.0212838)
Rafinagar,,station,,,,,,,,,2272692754,nodes,POINT (81.2961402 27.0022081)
Mahmudabad Avadh,,station,,,,,,,महमूदाबाद अवध,,2365976436,nodes,POINT (81.1139828 27.2897902)
Khorason Road,,station,,,,,,,,,2404918190,nodes,POINT (82.8659846 26.0889537)
Chaudhribandh,,station,,,,,,,,,2458660518,nodes,POINT (85.9900331 24.0554142)
Chichaki,,station,,,,,,,,,2459144964,nodes,POINT (85.9468529 24.1118313)
Chaube,,station,,,,,,,,,2459442823,nodes,POINT (85.8157311 24.237027)
Dasra Halt BH,,station,,,,,,,,,2459451280,nodes,POINT (85.7905409 24.2744226)
Kastha,,station,,,,,,,,,2459820111,nodes,POINT (84.9209685 24.8023136)
Darshannagar,,station,,,,,,,,,2663525654,nodes,POINT (82.2083635 26.7518492)
Jamua,,station,,,,,,,,,2668826802,nodes,POINT (86.1541763 24.3584209)
Muzaffarpur Junction,,station,,,,,,,मुजफ्फरपुर रेलवे जंक्शन,,2669094334,nodes,POINT (85.3779498 26.1223553)
Garhi Manikpur,,station,,,,,,,,,2876633628,nodes,POINT (81.4144936 25.7766741)
Ghazipur Ghat,,station,,,,,,,,,2876756329,nodes,POINT (83.6046472 25.5999461)
Barhiya,,station,,,,,,,,,2876863005,nodes,POINT (86.0154682 25.2824883)
Gouchhari,,station,,,,,,,,,2876863256,nodes,POINT (86.6724068 25.4400449)
Gurhanwa,,station,,,,,,,,,3490657333,nodes,POINT (85.2245009 26.746017)
Bhelwa,,station,,,,,,,,,3573905709,nodes,POINT (84.7715052 26.9955305)
,,station,,,,,,bing,,,3865504296,nodes,POINT (78.0228384 29.7844942)
Gokulnagar Joypur,,station,,,,,,,,,3894976801,nodes,POINT (87.4562038 23.0405838)
Bennipatti Pirapur,,station,,,,,,,,,3906528268,nodes,POINT (85.3088835 25.8916825)
Dumraon,,station,,,,,,,,,4002518380,nodes,POINT (84.1437589 25.5717979)
Karisath,,station,,,,,,,,,4002518543,nodes,POINT (84.563284 25.549471)
Kulharia,,station,,,,,,,,,4002518643,nodes,POINT (84.758203 25.5682075)
Kusunda Junction,,station,,,,,,,,,4138271446,nodes,POINT (86.3967264 23.7899957)
Bansjora,,station,,,,,,,,,4139131335,nodes,POINT (86.3547398 23.7904619)
Pothahi,,station,,,,,,,,,4140524523,nodes,POINT (85.0836316 25.4432695)
Chas Road,,station,,,,,,,,,4143461818,nodes,POINT (86.213446 23.6887755)
Noida Sector 147,,station,,,,,,,नोएडा सेक्टर १४७,,4165778709,nodes,POINT (77.4661552 28.4592889)
Mesra,,station,,,,,,,,,4249278965,nodes,POINT (85.4189682 23.4227444)
Jhanjhitoli Halt,,station,,,,,,,,,4249279166,nodes,POINT (85.412343 23.5340627)
Nayagaon,,station,,,,,,,,,4401135232,nodes,POINT (85.0987512 25.7627583)
Lakho Railway St.,,station,,,,,,,,,4420548491,nodes,POINT (86.2056056 25.4167398)
Baba Laxman Daspuri,,station,,,,,,,,,4512085573,nodes,POINT (79.3631779 27.3163098)
Samhon,,station,,,,,,,,,4517490356,nodes,POINT (79.3207289 26.7343157)
Jeonathpur,,station,,,,,,,,,4620353469,nodes,POINT (83.0625698 25.2319332)
Shiu Sagar Road,,station,,,,,,,,,4653072041,nodes,POINT (83.895993 25.000156)
Noida Sector 146,,station,,,,,,,नोएडा सेक्टर १५३,,4678434989,nodes,POINT (77.4552023 28.4687544)
Noida Sector 145,,station,,,,,,,नोएडा सेक्टर १४५,,4678434990,nodes,POINT (77.44241 28.4789957)
Shahi,,station,,,,,,bing,,,4775718589,nodes,POINT (79.6857993 28.5859255)
Umar Tali,,station,,,,,,bing,उमर ताली,,4795734410,nodes,POINT (80.4733353 27.0862232)
Ghaghara Ghat,,station,,,,,,bing,घाघरा घाट,,4837660745,nodes,POINT (81.5030951 27.1022863)
Sarju,,station,,,,,,bing,सरजू,,4840545685,nodes,POINT (81.6350483 27.1117719)
Kathola,,station,,,,,,bing,कठोला,,4842610755,nodes,POINT (81.8713886 27.1437209)
Lokvidyapith Nagar,,station,,,,,,bing,,,4848302977,nodes,POINT (83.3065219 27.1534763)
Bridgemanganj,,station,,,,,,bing,,,4848303016,nodes,POINT (83.1969574 27.195288)
Roza Junction,,station,,,,,,,,,4859176006,nodes,POINT (79.9562457 27.8521153)
Panki,,station,,,,,,,,,4963731868,nodes,POINT (80.2390699 26.4595614)
Niwas Road,,station,,,,,,,,,4969951134,nodes,POINT (81.9345177 24.0823494)
Bermo,,station,,,,,,,,,5033005890,nodes,POINT (85.9563311 23.7726095)
Phusro,,station,,,,,,,,,5033005891,nodes,POINT (86.0097823 23.7675861)
Meja Road,,station,,,,,,,,,5039659362,nodes,POINT (82.0872339 25.2224738)
Garbeta,,station,,,,,Garhbeta,,,,5070244720,nodes,POINT (87.3209023 22.844463)
Gumia,,station,,,,,,,,,5183480874,nodes,POINT (85.8302072 23.8025068)
Musafir Khana,,station,,,,,,,,,5744021770,nodes,POINT (81.7996547 26.3794882)
Bandhua Kalan,,station,,,,,,,,,5744021960,nodes,POINT (81.995801 26.2728844)
Jiradei,,station,,,,,,,,,5764498363,nodes,POINT (84.2566932 26.2204749)
Mairwa,,station,,,,,,,,,5764498365,nodes,POINT (84.1513896 26.2398378)
Dagmagpur,,station,,,,,,,,,5768129305,nodes,POINT (82.8004713 25.098445)
Mahes Khunt,,station,,,,,,,,,5768131437,nodes,POINT (86.6415676 25.4611338)
Bihta,,station,,,,,,,,,5768199626,nodes,POINT (84.8723411 25.561037)
V.V. Giri Halt,,station,,,,,,,,,5768200550,nodes,POINT (84.1786703 25.5706484)
Birohe,,station,,,,,,,,,5777588875,nodes,POINT (82.4569257 25.1723581)
Gaipura,,station,,,,,,,,,5777588878,nodes,POINT (82.3877736 25.1605319)
Gopinathpur,,station,,,,,,,,,5850768617,nodes,POINT (87.8476453 23.0879928)
Shyamsundar,,station,,,,,,,,,5850768618,nodes,POINT (87.8606478 23.0814058)
Seharabazar,,station,,,,,,,,,5850768653,nodes,POINT (87.8044429 23.1098939)
Teka Bigha Halt,,station,,,,,,,,,5919844893,nodes,POINT (85.4891521 25.4644731)
Karauta,,station,,,,,,,,,5919844917,nodes,POINT (85.4448259 25.4738227)
Manjhauligram H,,station,,,,,,,,,5919844992,nodes,POINT (85.4198679 25.4785734)
Khusropur,,station,,,,,,,,,5919845003,nodes,POINT (85.3875446 25.4854063)
Hardas Bigha,,station,,,,,,,,,5919845077,nodes,POINT (85.3566697 25.4915391)
Mankatha,,station,,,,,,,,,5920462160,nodes,POINT (86.0571957 25.2070695)
Sabdalpur Junction,,station,,,,,,,,,5924641574,nodes,POINT (86.4387077 25.4277676)
Kiratpur,,station,,,,,,,,,6133054730,nodes,POINT (78.9829523 27.1510468)
Saifai,,station,,,,,,,,,6133054757,nodes,POINT (78.9516065 26.9639485)
Kaurara,,station,,,,,,,कौरारा,,6146902644,nodes,POINT (78.6648072 27.0287828)
Imli,,station,,,,,,,,,6154058674,nodes,POINT (86.3029513 25.5555098)
Olapur,,station,,,,,,,,,6154058675,nodes,POINT (86.3697846 25.51663)
Bangain,,station,,,,,,,,,6154129009,nodes,POINT (81.8784015 27.2720724)
Ganga Dham,,station,,,,,,,,,6154129010,nodes,POINT (81.933567 27.2047931)
Gokhula,,station,,,,,,,,,6154129068,nodes,POINT (84.5418619 27.0688329)
Marajdwa,,station,,,,,,,,,6154129291,nodes,POINT (84.6077027 27.0429643)
Nishatpura,,station,,,,,,,,,6185286614,nodes,POINT (77.4253397 23.2877133)
Jamuawan,,station,,,,,,,,,6191588285,nodes,POINT (85.2936946 24.81443)
Haidarnagar,,station,149,,,,,,हैदर नगर,,6206471894,nodes,POINT (83.9501488 24.497244)
Kuarmunda,,station,,,,,,,,,6211252339,nodes,POINT (84.7797936 22.3047011)
Deojhar,,station,,,,,,,,,6221800761,nodes,POINT (85.4772913 22.0819366)
Jamkundia,,station,,,,,,,,,6221800893,nodes,POINT (85.5229184 22.1144352)
Lakhakhera,,station,,,,,,,,,6234272829,nodes,POINT (80.5643555 23.7607336)
Chhataini,,station,,,,,,,,,6236351986,nodes,POINT (81.2774563 23.9943393)
Beohari,,station,,,,,,,,,6236351987,nodes,POINT (81.3800132 24.0005338)
Duvri Kalan,,station,,,,,,,,,6236351988,nodes,POINT (81.5293103 23.9928102)
Kanchanpur Road,,station,,,,,,,,,6236351989,nodes,POINT (81.6425961 24.040791)
Joba,,station,,,,,,,,,6236351990,nodes,POINT (81.7027259 24.0899488)
Shankarpur Bhadaura,,station,,,,,,,,,6236351992,nodes,POINT (81.8692911 24.1038463)
Salhana,,station,,,,,,,,,6236585921,nodes,POINT (80.6389643 23.8054747)
Pipariya Kalan,,station,,,,,,,,,6236585922,nodes,POINT (80.729856 23.855429)
Khanna Banjari,,station,,,,,,,,,6236585941,nodes,POINT (80.8225429 23.8967263)
Bargawan,,station,,,,,,,,,6236687960,nodes,POINT (82.4563944 24.1972261)
Gajara Bahara,,station,,,,,,,,,6236688052,nodes,POINT (82.2941583 24.0530969)
Sareigram,,station,,,,,,,,,6236688053,nodes,POINT (82.1950078 24.0324868)
Sursaraighat Jhara,,station,,,,,,,,,6236688054,nodes,POINT (82.1083617 24.0266808)
Bharsendi,,station,,,,,,,,,6236688055,nodes,POINT (82.0161903 24.053768)
Phaphrakund,,station,,,,,,,,,6236720312,nodes,POINT (82.9326367 24.4173765)
Magardaha,,station,,,,,,,,,6236720315,nodes,POINT (82.8930581 24.3868146)
Khuldil Road,,station,,,,,,,,,6236720316,nodes,POINT (82.8562474 24.3618897)
Bharpura Pahleza Ghat Junction,,station,,,,,,,,,6265753041,nodes,POINT (85.1352099 25.6996142)
Saidabad,,station,,,,,,,,,6273068796,nodes,POINT (82.1217245 25.3793479)
Ugrasenpur,,station,,,,,,,,,6276683999,nodes,POINT (82.1706989 25.5683673)
Chhatna,,station,,,,,,,,,6301865915,nodes,POINT (86.975021 23.304921)
Arkha,,station,,,,,,,,,6358025865,nodes,POINT (81.31372 25.8874962)
Sathajagat,,station,,,,,,,,,6576129402,nodes,POINT (85.8679068 25.631046)
Sherpur Dhipura,,station,,,,,,,,,6576129403,nodes,POINT (85.8441129 25.5998003)
Basarhia Halt,,station,,,,,,,,,6576419310,nodes,POINT (85.8119318 25.692058)
Belari Halt,,station,,,,,,,,,6576419311,nodes,POINT (85.8021739 25.8167867)
Dalsingh Sarai,,station,,,,,,,,,6578062921,nodes,POINT (85.841369 25.6650421)
Nazir Ganj,,station,,,,,,,,,6578062922,nodes,POINT (85.8067846 25.7240964)
Dubaha,,station,,,,,,,,,6581109363,nodes,POINT (85.6168091 25.9486487)
Dholi,,station,,,,,,,,,6581118789,nodes,POINT (85.5648708 25.9766488)
Siho,,station,,,,,,,,,6581569480,nodes,POINT (85.5064201 26.0089452)
Vishnupur Bathua Halt,,station,,,,,,,,,6700064727,nodes,POINT (85.6443857 25.9317732)
Bhatpar Rani,,station,,,,,,,,,6705158743,nodes,POINT (84.032329 26.3098091)
Birambad,,station,,,,,,,,,6712008886,nodes,POINT (77.3211021 26.9246918)
Domingarh,,station,,,,,,,,,6846539081,nodes,POINT (83.3412713 26.7650138)
Chandeshwarsthan,,station,,,,,,,चन्देश्वर स्थान हॉल्ट,,7096174063,nodes,POINT (86.3107502 26.3332565)
Bharuch Station,,station,,,,,,,,,7116591942,nodes,POINT (72.9346429 21.6942476)
